Date,INR,EUR,GBP,JPY,CNY,CAD,AUD,CHF,SGD,MYR,THB,MXN,BRL,KRW,ZAR
2029-07-05,13525.67,308.06,194.72,33378.24,2406.37,435.94,560.91,470.81,502.78,1104.37,12531.74,2790.0,566.72,365896.44,2200.03
2029-07-06,13530.6,308.17,194.79,33390.4,2407.25,436.1,561.11,470.98,502.96,1104.78,12536.3,2791.01,566.92,366029.73,2200.83
2029-07-07,13535.53,308.29,194.86,33402.56,2408.13,436.25,561.31,471.15,503.15,1105.18,12540.86,2792.03,567.13,366163.01,2201.63
2029-07-08,13540.45,308.4,194.93,33414.72,2409.0,436.41,561.52,471.33,503.33,1105.58,12545.43,2793.05,567.34,366296.29,2202.43
2029-07-09,13545.38,308.51,195.0,33426.88,2409.88,436.57,561.72,471.5,503.51,1105.98,12549.99,2794.06,567.54,366429.57,2203.23
2029-07-10,13550.31,308.62,195.07,33439.03,2410.75,436.73,561.93,471.67,503.7,1106.39,12554.56,2795.08,567.75,366562.85,2204.04
2029-07-11,13555.23,308.74,195.14,33451.19,2411.63,436.89,562.13,471.84,503.88,1106.79,12559.12,2796.09,567.96,366696.13,2204.84
2029-07-12,13560.16,308.85,195.22,33463.35,2412.51,437.05,562.34,472.01,504.06,1107.19,12563.69,2797.11,568.16,366829.41,2205.64
2029-07-13,13565.09,308.96,195.29,33475.51,2413.38,437.21,562.54,472.18,504.25,1107.59,12568.25,2798.13,568.37,366962.7,2206.44
2029-07-14,13570.01,309.07,195.36,33487.67,2414.26,437.37,562.74,472.36,504.43,1107.99,12572.82,2799.14,568.58,367095.98,2207.24
2029-07-15,13574.94,309.18,195.43,33499.83,2415.14,437.52,562.95,472.53,504.61,1108.4,12577.38,2800.16,568.78,367229.26,2208.04
2029-07-16,13579.87,309.3,195.5,33511.98,2416.01,437.68,563.15,472.7,504.8,1108.8,12581.95,2801.18,568.99,367362.54,2208.84
2029-07-17,13584.79,309.41,195.57,33524.14,2416.89,437.84,563.36,472.87,504.98,1109.2,12586.51,2802.19,569.2,367495.82,2209.65
2029-07-18,13589.72,309.52,195.64,33536.3,2417.77,438.0,563.56,473.04,505.16,1109.6,12591.08,2803.21,569.4,367629.1,2210.45
2029-07-19,13594.65,309.63,195.71,33548.46,2418.64,438.16,563.77,473.21,505.34,1110.01,12595.64,2804.22,569.61,367762.39,2211.25
2029-07-20,13599.57,309.75,195.78,33560.62,2419.52,438.32,563.97,473.38,505.53,1110.41,12600.21,2805.24,569.81,367895.67,2212.05
2029-07-21,13604.5,309.86,195.85,33572.78,2420.4,438.48,564.17,473.56,505.71,1110.81,12604.77,2806.26,570.02,368028.95,2212.85
2029-07-22,13609.43,309.97,195.92,33584.93,2421.27,438.64,564.38,473.73,505.89,1111.21,12609.34,2807.27,570.23,368162.23,2213.65
2029-07-23,13614.36,310.08,196.0,33597.09,2422.15,438.8,564.58,473.9,506.08,1111.61,12613.9,2808.29,570.43,368295.51,2214.45
2029-07-24,13619.28,310.19,196.07,33609.25,2423.03,438.95,564.79,474.07,506.26,1112.02,12618.47,2809.31,570.64,368428.79,2215.25
2029-07-25,13624.21,310.31,196.14,33621.41,2423.9,439.11,564.99,474.24,506.44,1112.42,12623.03,2810.32,570.85,368562.07,2216.06
2029-07-26,13629.14,310.42,196.21,33633.57,2424.78,439.27,565.2,474.41,506.63,1112.82,12627.6,2811.34,571.05,368695.36,2216.86
2029-07-27,13634.06,310.53,196.28,33645.73,2425.66,439.43,565.4,474.58,506.81,1113.22,12632.16,2812.35,571.26,368828.64,2217.66
2029-07-28,13638.99,310.64,196.35,33657.88,2426.53,439.59,565.6,474.76,506.99,1113.63,12636.73,2813.37,571.47,368961.92,2218.46
2029-07-29,13643.92,310.76,196.42,33670.04,2427.41,439.75,565.81,474.93,507.18,1114.03,12641.29,2814.39,571.67,369095.2,2219.26
2029-07-30,13648.84,310.87,196.49,33682.2,2428.29,439.91,566.01,475.1,507.36,1114.43,12645.86,2815.4,571.88,369228.48,2220.06
2029-07-31,13653.77,310.98,196.56,33694.36,2429.16,440.07,566.22,475.27,507.54,1114.83,12650.42,2816.42,572.09,369361.76,2220.86
2029-08-01,13658.7,311.09,196.63,33706.52,2430.04,440.22,566.42,475.44,507.73,1115.24,12654.99,2817.44,572.29,369495.05,2221.67
2029-08-02,13663.62,311.2,196.7,33718.68,2430.92,440.38,566.63,475.61,507.91,1115.64,12659.55,2818.45,572.5,369628.33,2222.47
2029-08-03,13668.55,311.32,196.78,33730.83,2431.79,440.54,566.83,475.79,508.09,1116.04,12664.11,2819.47,572.7,369761.61,2223.27
2029-08-04,13673.48,311.43,196.85,33742.99,2432.67,440.7,567.04,475.96,508.27,1116.44,12668.68,2820.49,572.91,369894.89,2224.07
2029-08-05,13678.4,311.54,196.92,33755.15,2433.55,440.86,567.24,476.13,508.46,1116.84,12673.24,2821.5,573.12,370028.17,2224.87
2029-08-06,13683.33,311.65,196.99,33767.31,2434.42,441.02,567.44,476.3,508.64,1117.25,12677.81,2822.52,573.32,370161.45,2225.67
2029-08-07,13688.26,311.77,197.06,33779.47,2435.3,441.18,567.65,476.47,508.82,1117.65,12682.37,2823.53,573.53,370294.73,2226.47
2029-08-08,13693.18,311.88,197.13,33791.63,2436.17,441.34,567.85,476.64,509.01,1118.05,12686.94,2824.55,573.74,370428.02,2227.28
2029-08-09,13698.11,311.99,197.2,33803.78,2437.05,441.49,568.06,476.81,509.19,1118.45,12691.5,2825.57,573.94,370561.3,2228.08
2029-08-10,13703.04,312.1,197.27,33815.94,2437.93,441.65,568.26,476.99,509.37,1118.86,12696.07,2826.58,574.15,370694.58,2228.88
2029-08-11,13707.97,312.21,197.34,33828.1,2438.8,441.81,568.47,477.16,509.56,1119.26,12700.63,2827.6,574.36,370827.86,2229.68
2029-08-12,13712.89,312.33,197.41,33840.26,2439.68,441.97,568.67,477.33,509.74,1119.66,12705.2,2828.62,574.56,370961.14,2230.48
2029-08-13,13717.82,312.44,197.48,33852.42,2440.56,442.13,568.87,477.5,509.92,1120.06,12709.76,2829.63,574.77,371094.42,2231.28
2029-08-14,13722.75,312.55,197.56,33864.58,2441.43,442.29,569.08,477.67,510.11,1120.46,12714.33,2830.65,574.98,371227.71,2232.08
2029-08-15,13727.67,312.66,197.63,33876.73,2442.31,442.45,569.28,477.84,510.29,1120.87,12718.89,2831.66,575.18,371360.99,2232.89
2029-08-16,13732.6,312.78,197.7,33888.89,2443.19,442.61,569.49,478.01,510.47,1121.27,12723.46,2832.68,575.39,371494.27,2233.69
2029-08-17,13737.53,312.89,197.77,33901.05,2444.06,442.77,569.69,478.19,510.66,1121.67,12728.02,2833.7,575.59,371627.55,2234.49
2029-08-18,13742.45,313.0,197.84,33913.21,2444.94,442.92,569.9,478.36,510.84,1122.07,12732.59,2834.71,575.8,371760.83,2235.29
2029-08-19,13747.38,313.11,197.91,33925.37,2445.82,443.08,570.1,478.53,511.02,1122.48,12737.15,2835.73,576.01,371894.11,2236.09
2029-08-20,13752.31,313.22,197.98,33937.53,2446.69,443.24,570.3,478.7,511.21,1122.88,12741.72,2836.75,576.21,372027.39,2236.89
2029-08-21,13757.23,313.34,198.05,33949.69,2447.57,443.4,570.51,478.87,511.39,1123.28,12746.28,2837.76,576.42,372160.68,2237.69
2029-08-22,13762.16,313.45,198.12,33961.84,2448.45,443.56,570.71,479.04,511.57,1123.68,12750.85,2838.78,576.63,372293.96,2238.5
2029-08-23,13767.09,313.56,198.19,33974.0,2449.32,443.72,570.92,479.22,511.75,1124.09,12755.41,2839.79,576.83,372427.24,2239.3
2029-08-24,13772.01,313.67,198.26,33986.16,2450.2,443.88,571.12,479.39,511.94,1124.49,12759.98,2840.81,577.04,372560.52,2240.1
2029-08-25,13776.94,313.79,198.34,33998.32,2451.08,444.04,571.33,479.56,512.12,1124.89,12764.54,2841.83,577.25,372693.8,2240.9
2029-08-26,13781.87,313.9,198.41,34010.48,2451.95,444.19,571.53,479.73,512.3,1125.29,12769.11,2842.84,577.45,372827.08,2241.7
2029-08-27,13786.8,314.01,198.48,34022.64,2452.83,444.35,571.73,479.9,512.49,1125.69,12773.67,2843.86,577.66,372960.37,2242.5
2029-08-28,13791.72,314.12,198.55,34034.79,2453.71,444.51,571.94,480.07,512.67,1126.1,12778.24,2844.88,577.87,373093.65,2243.3
2029-08-29,13796.65,314.23,198.62,34046.95,2454.58,444.67,572.14,480.24,512.85,1126.5,12782.8,2845.89,578.07,373226.93,2244.1
2029-08-30,13801.58,314.35,198.69,34059.11,2455.46,444.83,572.35,480.42,513.04,1126.9,12787.36,2846.91,578.28,373360.21,2244.91
2029-08-31,13806.5,314.46,198.76,34071.27,2456.34,444.99,572.55,480.59,513.22,1127.3,12791.93,2847.92,578.48,373493.49,2245.71
2029-09-01,13811.43,314.57,198.83,34083.43,2457.21,445.15,572.76,480.76,513.4,1127.71,12796.49,2848.94,578.69,373626.77,2246.51
2029-09-02,13816.36,314.68,198.9,34095.59,2458.09,445.31,572.96,480.93,513.59,1128.11,12801.06,2849.96,578.9,373760.05,2247.31
2029-09-03,13821.28,314.8,198.97,34107.74,2458.96,445.46,573.16,481.1,513.77,1128.51,12805.62,2850.97,579.1,373893.34,2248.11
2029-09-04,13826.21,314.91,199.05,34119.9,2459.84,445.62,573.37,481.27,513.95,1128.91,12810.19,2851.99,579.31,374026.62,2248.91
2029-09-05,13831.14,315.02,199.12,34132.06,2460.72,445.78,573.57,481.44,514.14,1129.32,12814.75,2853.01,579.52,374159.9,2249.71
2029-09-06,13836.06,315.13,199.19,34144.22,2461.59,445.94,573.78,481.62,514.32,1129.72,12819.32,2854.02,579.72,374293.18,2250.52
2029-09-07,13840.99,315.24,199.26,34156.38,2462.47,446.1,573.98,481.79,514.5,1130.12,12823.88,2855.04,579.93,374426.46,2251.32
2029-09-08,13845.92,315.36,199.33,34168.54,2463.35,446.26,574.19,481.96,514.68,1130.52,12828.45,2856.06,580.14,374559.74,2252.12
2029-09-09,13850.84,315.47,199.4,34180.69,2464.22,446.42,574.39,482.13,514.87,1130.92,12833.01,2857.07,580.34,374693.03,2252.92
2029-09-10,13855.77,315.58,199.47,34192.85,2465.1,446.58,574.59,482.3,515.05,1131.33,12837.58,2858.09,580.55,374826.31,2253.72
2029-09-11,13860.7,315.69,199.54,34205.01,2465.98,446.74,574.8,482.47,515.23,1131.73,12842.14,2859.1,580.76,374959.59,2254.52
2029-09-12,13865.63,315.8,199.61,34217.17,2466.85,446.89,575.0,482.65,515.42,1132.13,12846.71,2860.12,580.96,375092.87,2255.32
2029-09-13,13870.55,315.92,199.68,34229.33,2467.73,447.05,575.21,482.82,515.6,1132.53,12851.27,2861.14,581.17,375226.15,2256.13
2029-09-14,13875.48,316.03,199.75,34241.49,2468.61,447.21,575.41,482.99,515.78,1132.94,12855.84,2862.15,581.37,375359.43,2256.93
2029-09-15,13880.41,316.14,199.83,34253.64,2469.48,447.37,575.62,483.16,515.97,1133.34,12860.4,2863.17,581.58,375492.71,2257.73
2029-09-16,13885.33,316.25,199.9,34265.8,2470.36,447.53,575.82,483.33,516.15,1133.74,12864.97,2864.19,581.79,375626.0,2258.53
2029-09-17,13890.26,316.37,199.97,34277.96,2471.24,447.69,576.02,483.5,516.33,1134.14,12869.53,2865.2,581.99,375759.28,2259.33
2029-09-18,13895.19,316.48,200.04,34290.12,2472.11,447.85,576.23,483.67,516.52,1134.54,12874.1,2866.22,582.2,375892.56,2260.13
2029-09-19,13900.11,316.59,200.11,34302.28,2472.99,448.01,576.43,483.85,516.7,1134.95,12878.66,2867.23,582.41,376025.84,2260.93
2029-09-20,13905.04,316.7,200.18,34314.44,2473.87,448.16,576.64,484.02,516.88,1135.35,12883.23,2868.25,582.61,376159.12,2261.74
2029-09-21,13909.97,316.81,200.25,34326.59,2474.74,448.32,576.84,484.19,517.07,1135.75,12887.79,2869.27,582.82,376292.4,2262.54
2029-09-22,13914.89,316.93,200.32,34338.75,2475.62,448.48,577.05,484.36,517.25,1136.15,12892.36,2870.28,583.03,376425.69,2263.34
2029-09-23,13919.82,317.04,200.39,34350.91,2476.5,448.64,577.25,484.53,517.43,1136.56,12896.92,2871.3,583.23,376558.97,2264.14
2029-09-24,13924.75,317.15,200.46,34363.07,2477.37,448.8,577.46,484.7,517.62,1136.96,12901.49,2872.32,583.44,376692.25,2264.94
2029-09-25,13929.67,317.26,200.53,34375.23,2478.25,448.96,577.66,484.87,517.8,1137.36,12906.05,2873.33,583.65,376825.53,2265.74
2029-09-26,13934.6,317.38,200.61,34387.39,2479.13,449.12,577.86,485.05,517.98,1137.76,12910.61,2874.35,583.85,376958.81,2266.54
2029-09-27,13939.53,317.49,200.68,34399.54,2480.0,449.28,578.07,485.22,518.16,1138.17,12915.18,2875.36,584.06,377092.09,2267.34
2029-09-28,13944.46,317.6,200.75,34411.7,2480.88,449.43,578.27,485.39,518.35,1138.57,12919.74,2876.38,584.26,377225.37,2268.15
2029-09-29,13949.38,317.71,200.82,34423.86,2481.76,449.59,578.48,485.56,518.53,1138.97,12924.31,2877.4,584.47,377358.66,2268.95
2029-09-30,13954.31,317.82,200.89,34436.02,2482.63,449.75,578.68,485.73,518.71,1139.37,12928.87,2878.41,584.68,377491.94,2269.75
2029-10-01,13959.24,317.94,200.96,34448.18,2483.51,449.91,578.89,485.9,518.9,1139.77,12933.44,2879.43,584.88,377625.22,2270.55
2029-10-02,13964.16,318.05,201.03,34460.34,2484.38,450.07,579.09,486.08,519.08,1140.18,12938.0,2880.45,585.09,377758.5,2271.35
2029-10-03,13969.09,318.16,201.1,34472.49,2485.26,450.23,579.29,486.25,519.26,1140.58,12942.57,2881.46,585.3,377891.78,2272.15
2029-10-04,13974.02,318.27,201.17,34484.65,2486.14,450.39,579.5,486.42,519.45,1140.98,12947.13,2882.48,585.5,378025.06,2272.95
2029-10-05,13978.94,318.39,201.24,34496.81,2487.01,450.55,579.7,486.59,519.63,1141.38,12951.7,2883.49,585.71,378158.34,2273.76
2029-10-06,13983.87,318.5,201.31,34508.97,2487.89,450.7,579.91,486.76,519.81,1141.79,12956.26,2884.51,585.92,378291.63,2274.56
2029-10-07,13988.8,318.61,201.39,34521.13,2488.77,450.86,580.11,486.93,520.0,1142.19,12960.83,2885.53,586.12,378424.91,2275.36
2029-10-08,13993.72,318.72,201.46,34533.29,2489.64,451.02,580.32,487.1,520.18,1142.59,12965.39,2886.54,586.33,378558.19,2276.16
2029-10-09,13998.65,318.83,201.53,34545.45,2490.52,451.18,580.52,487.28,520.36,1142.99,12969.96,2887.56,586.54,378691.47,2276.96
2029-10-10,14003.58,318.95,201.6,34557.6,2491.4,451.34,580.72,487.45,520.55,1143.39,12974.52,2888.58,586.74,378824.75,2277.76
2029-10-11,14008.5,319.06,201.67,34569.76,2492.27,451.5,580.93,487.62,520.73,1143.8,12979.09,2889.59,586.95,378958.03,2278.56
2029-10-12,14013.43,319.17,201.74,34581.92,2493.15,451.66,581.13,487.79,520.91,1144.2,12983.65,2890.61,587.15,379091.32,2279.37
2029-10-13,14018.36,319.28,201.81,34594.08,2494.03,451.82,581.34,487.96,521.09,1144.6,12988.22,2891.63,587.36,379224.6,2280.17
2029-10-14,14023.28,319.4,201.88,34606.24,2494.9,451.98,581.54,488.13,521.28,1145.0,12992.78,2892.64,587.57,379357.88,2280.97
2029-10-15,14028.21,319.51,201.95,34618.4,2495.78,452.13,581.75,488.3,521.46,1145.41,12997.35,2893.66,587.77,379491.16,2281.77
2029-10-16,14033.14,319.62,202.02,34630.55,2496.66,452.29,581.95,488.48,521.64,1145.81,13001.91,2894.67,587.98,379624.44,2282.57
2029-10-17,14038.07,319.73,202.1,34642.71,2497.53,452.45,582.15,488.65,521.83,1146.21,13006.48,2895.69,588.19,379757.72,2283.37
2029-10-18,14042.99,319.84,202.17,34654.87,2498.41,452.61,582.36,488.82,522.01,1146.61,13011.04,2896.71,588.39,379891.0,2284.17
2029-10-19,14047.92,319.96,202.24,34667.03,2499.29,452.77,582.56,488.99,522.19,1147.02,13015.61,2897.72,588.6,380024.29,2284.98
2029-10-20,14052.85,320.07,202.31,34679.19,2500.16,452.93,582.77,489.16,522.38,1147.42,13020.17,2898.74,588.81,380157.57,2285.78
2029-10-21,14057.77,320.18,202.38,34691.35,2501.04,453.09,582.97,489.33,522.56,1147.82,13024.74,2899.76,589.01,380290.85,2286.58
2029-10-22,14062.7,320.29,202.45,34703.5,2501.92,453.25,583.18,489.51,522.74,1148.22,13029.3,2900.77,589.22,380424.13,2287.38
2029-10-23,14067.63,320.41,202.52,34715.66,2502.79,453.4,583.38,489.68,522.93,1148.62,13033.86,2901.79,589.43,380557.41,2288.18
2029-10-24,14072.55,320.52,202.59,34727.82,2503.67,453.56,583.58,489.85,523.11,1149.03,13038.43,2902.8,589.63,380690.69,2288.98
2029-10-25,14077.48,320.63,202.66,34739.98,2504.55,453.72,583.79,490.02,523.29,1149.43,13042.99,2903.82,589.84,380823.98,2289.78
2029-10-26,14082.41,320.74,202.73,34752.14,2505.42,453.88,583.99,490.19,523.48,1149.83,13047.56,2904.84,590.04,380957.26,2290.58
2029-10-27,14087.33,320.85,202.8,34764.3,2506.3,454.04,584.2,490.36,523.66,1150.23,13052.12,2905.85,590.25,381090.54,2291.39
2029-10-28,14092.26,320.97,202.88,34776.45,2507.17,454.2,584.4,490.53,523.84,1150.64,13056.69,2906.87,590.46,381223.82,2292.19
2029-10-29,14097.19,321.08,202.95,34788.61,2508.05,454.36,584.61,490.71,524.03,1151.04,13061.25,2907.89,590.66,381357.1,2292.99
2029-10-30,14102.11,321.19,203.02,34800.77,2508.93,454.52,584.81,490.88,524.21,1151.44,13065.82,2908.9,590.87,381490.38,2293.79
2029-10-31,14107.04,321.3,203.09,34812.93,2509.8,454.67,585.01,491.05,524.39,1151.84,13070.38,2909.92,591.08,381623.66,2294.59
2029-11-01,14111.97,321.42,203.16,34825.09,2510.68,454.83,585.22,491.22,524.57,1152.24,13074.95,2910.93,591.28,381756.95,2295.39
2029-11-02,14116.9,321.53,203.23,34837.25,2511.56,454.99,585.42,491.39,524.76,1152.65,13079.51,2911.95,591.49,381890.23,2296.19
2029-11-03,14121.82,321.64,203.3,34849.4,2512.43,455.15,585.63,491.56,524.94,1153.05,13084.08,2912.97,591.7,382023.51,2297.0
2029-11-04,14126.75,321.75,203.37,34861.56,2513.31,455.31,585.83,491.73,525.12,1153.45,13088.64,2913.98,591.9,382156.79,2297.8
2029-11-05,14131.68,321.86,203.44,34873.72,2514.19,455.47,586.04,491.91,525.31,1153.85,13093.21,2915.0,592.11,382290.07,2298.6
2029-11-06,14136.6,321.98,203.51,34885.88,2515.06,455.63,586.24,492.08,525.49,1154.26,13097.77,2916.02,592.32,382423.35,2299.4
2029-11-07,14141.53,322.09,203.58,34898.04,2515.94,455.79,586.45,492.25,525.67,1154.66,13102.34,2917.03,592.52,382556.64,2300.2
2029-11-08,14146.46,322.2,203.66,34910.2,2516.82,455.95,586.65,492.42,525.86,1155.06,13106.9,2918.05,592.73,382689.92,2301.0
2029-11-09,14151.38,322.31,203.73,34922.35,2517.69,456.1,586.85,492.59,526.04,1155.46,13111.47,2919.06,592.94,382823.2,2301.8
2029-11-10,14156.31,322.43,203.8,34934.51,2518.57,456.26,587.06,492.76,526.22,1155.87,13116.03,2920.08,593.14,382956.48,2302.61
2029-11-11,14161.24,322.54,203.87,34946.67,2519.45,456.42,587.26,492.94,526.41,1156.27,13120.6,2921.1,593.35,383089.76,2303.41
2029-11-12,14166.16,322.65,203.94,34958.83,2520.32,456.58,587.47,493.11,526.59,1156.67,13125.16,2922.11,593.55,383223.04,2304.21
2029-11-13,14171.09,322.76,204.01,34970.99,2521.2,456.74,587.67,493.28,526.77,1157.07,13129.73,2923.13,593.76,383356.32,2305.01
2029-11-14,14176.02,322.87,204.08,34983.15,2522.08,456.9,587.88,493.45,526.96,1157.47,13134.29,2924.15,593.97,383489.61,2305.81
2029-11-15,14180.94,322.99,204.15,34995.3,2522.95,457.06,588.08,493.62,527.14,1157.88,13138.86,2925.16,594.17,383622.89,2306.61
2029-11-16,14185.87,323.1,204.22,35007.46,2523.83,457.22,588.28,493.79,527.32,1158.28,13143.42,2926.18,594.38,383756.17,2307.41
2029-11-17,14190.8,323.21,204.29,35019.62,2524.71,457.37,588.49,493.96,527.5,1158.68,13147.99,2927.2,594.59,383889.45,2308.22
2029-11-18,14195.73,323.32,204.36,35031.78,2525.58,457.53,588.69,494.14,527.69,1159.08,13152.55,2928.21,594.79,384022.73,2309.02
2029-11-19,14200.65,323.44,204.44,35043.94,2526.46,457.69,588.9,494.31,527.87,1159.49,13157.11,2929.23,595.0,384156.01,2309.82
2029-11-20,14205.58,323.55,204.51,35056.1,2527.34,457.85,589.1,494.48,528.05,1159.89,13161.68,2930.24,595.21,384289.3,2310.62
2029-11-21,14210.51,323.66,204.58,35068.25,2528.21,458.01,589.31,494.65,528.24,1160.29,13166.24,2931.26,595.41,384422.58,2311.42
2029-11-22,14215.43,323.77,204.65,35080.41,2529.09,458.17,589.51,494.82,528.42,1160.69,13170.81,2932.28,595.62,384555.86,2312.22
2029-11-23,14220.36,323.88,204.72,35092.57,2529.97,458.33,589.71,494.99,528.6,1161.1,13175.37,2933.29,595.83,384689.14,2313.02
2029-11-24,14225.29,324.0,204.79,35104.73,2530.84,458.49,589.92,495.16,528.79,1161.5,13179.94,2934.31,596.03,384822.42,2313.83
2029-11-25,14230.21,324.11,204.86,35116.89,2531.72,458.64,590.12,495.34,528.97,1161.9,13184.5,2935.33,596.24,384955.7,2314.63
2029-11-26,14235.14,324.22,204.93,35129.05,2532.59,458.8,590.33,495.51,529.15,1162.3,13189.07,2936.34,596.44,385088.98,2315.43
2029-11-27,14240.07,324.33,205.0,35141.21,2533.47,458.96,590.53,495.68,529.34,1162.7,13193.63,2937.36,596.65,385222.27,2316.23
2029-11-28,14244.99,324.45,205.07,35153.36,2534.35,459.12,590.74,495.85,529.52,1163.11,13198.2,2938.37,596.86,385355.55,2317.03
2029-11-29,14249.92,324.56,205.14,35165.52,2535.22,459.28,590.94,496.02,529.7,1163.51,13202.76,2939.39,597.06,385488.83,2317.83
2029-11-30,14254.85,324.67,205.22,35177.68,2536.1,459.44,591.14,496.19,529.89,1163.91,13207.33,2940.41,597.27,385622.11,2318.63
2029-12-01,14259.77,324.78,205.29,35189.84,2536.98,459.6,591.35,496.37,530.07,1164.31,13211.89,2941.42,597.48,385755.39,2319.43
2029-12-02,14264.7,324.89,205.36,35202.0,2537.85,459.76,591.55,496.54,530.25,1164.72,13216.46,2942.44,597.68,385888.67,2320.24
2029-12-03,14269.63,325.01,205.43,35214.16,2538.73,459.91,591.76,496.71,530.44,1165.12,13221.02,2943.46,597.89,386021.96,2321.04
2029-12-04,14274.55,325.12,205.5,35226.31,2539.61,460.07,591.96,496.88,530.62,1165.52,13225.59,2944.47,598.1,386155.24,2321.84
2029-12-05,14279.48,325.23,205.57,35238.47,2540.48,460.23,592.17,497.05,530.8,1165.92,13230.15,2945.49,598.3,386288.52,2322.64
2029-12-06,14284.41,325.34,205.64,35250.63,2541.36,460.39,592.37,497.22,530.98,1166.32,13234.72,2946.5,598.51,386421.8,2323.44
2029-12-07,14289.34,325.46,205.71,35262.79,2542.24,460.55,592.57,497.39,531.17,1166.73,13239.28,2947.52,598.72,386555.08,2324.24
2029-12-08,14294.26,325.57,205.78,35274.95,2543.11,460.71,592.78,497.57,531.35,1167.13,13243.85,2948.54,598.92,386688.36,2325.04
2029-12-09,14299.19,325.68,205.85,35287.11,2543.99,460.87,592.98,497.74,531.53,1167.53,13248.41,2949.55,599.13,386821.64,2325.85
2029-12-10,14304.12,325.79,205.93,35299.26,2544.87,461.03,593.19,497.91,531.72,1167.93,13252.98,2950.57,599.33,386954.93,2326.65
2029-12-11,14309.04,325.9,206.0,35311.42,2545.74,461.19,593.39,498.08,531.9,1168.34,13257.54,2951.59,599.54,387088.21,2327.45
2029-12-12,14313.97,326.02,206.07,35323.58,2546.62,461.34,593.6,498.25,532.08,1168.74,13262.11,2952.6,599.75,387221.49,2328.25
2029-12-13,14318.9,326.13,206.14,35335.74,2547.5,461.5,593.8,498.42,532.27,1169.14,13266.67,2953.62,599.95,387354.77,2329.05
2029-12-14,14323.82,326.24,206.21,35347.9,2548.37,461.66,594.0,498.59,532.45,1169.54,13271.23,2954.63,600.16,387488.05,2329.85
2029-12-15,14328.75,326.35,206.28,35360.06,2549.25,461.82,594.21,498.77,532.63,1169.95,13275.8,2955.65,600.37,387621.33,2330.65
2029-12-16,14333.68,326.47,206.35,35372.21,2550.13,461.98,594.41,498.94,532.82,1170.35,13280.36,2956.67,600.57,387754.62,2331.46
2029-12-17,14338.6,326.58,206.42,35384.37,2551.0,462.14,594.62,499.11,533.0,1170.75,13284.93,2957.68,600.78,387887.9,2332.26
2029-12-18,14343.53,326.69,206.49,35396.53,2551.88,462.3,594.82,499.28,533.18,1171.15,13289.49,2958.7,600.99,388021.18,2333.06
2029-12-19,14348.46,326.8,206.56,35408.69,2552.76,462.46,595.03,499.45,533.37,1171.55,13294.06,2959.72,601.19,388154.46,2333.86
